,PC1,PC2,PC3,PC4,PC5,PC6,PC7,Label,Set
GLY10_M33R5_O1_1912,6.410127609943631,1.7879820227440746,8.650141229690826,-3.8712782137751276,2.7018113834190336,0.15548603405744602,-0.624146380090499,GLY10,TRAIN
GLY10_M34R3_O1_1912,-4.4345229471783245,-5.905484953676015,4.455676302770161,-3.3630874472819716,-7.240138253028219,2.2938360651479104,-0.04630187964156286,GLY10,TRAIN
GLY10_M34R4_O1_1912,3.6495492194728607,6.381987390625152,-3.6713276047336647,2.001421446293339,-6.676851746847131,-6.099352077406657,-0.1906982279159936,GLY10,TRAIN
GLY10_M34R5_O1_1912,-6.972086809387756,2.4159801759247452,1.1975258594958471,2.699136861806634,8.65746616037487,-2.728667974144846,-0.8187433785485051,GLY10,TRAIN
GLY10_M35R0_O1_1912,0.4325010458778045,7.024973585487959,-6.591300267437347,0.48074973368571294,-7.044651154424933,2.9370405788858296,-0.08790206418312402,GLY10,TRAIN
GLY10_M35R1_O1_1912,-6.533381448519026,-3.7555424651671965,-0.03158755452401381,-8.103721502784953,-4.200814768450103,-1.994381638926496,-0.2776330912025733,GLY10,TRAIN
GLY10_M35R2_O1_1912,0.9406556811897232,6.937056012621586,-6.647401761937483,0.5676534121156361,-7.2515397687496295,2.0887356820452907,0.013383963362283764,GLY10,TRAIN
GLY10_M35R3_O1_1912,-7.188778447791853,-2.29998748781118,-2.1772968505843258,-7.474383601174057,-0.24795323221429338,-5.356091362611267,-0.4943123097867615,GLY10,TRAIN
GLY10_M35R4_O1_1912,6.391092668467169,-2.1996261959945946,-3.7815710797346753,-6.680393496199783,4.528860013383547,4.532139097669883,-0.36127363293928505,GLY10,TRAIN
GLY10_M35R5_O1_1912,-7.497125493568422,0.21692797572790223,-1.6255685978791363,-2.212716172083846,5.838755691196026,-6.887899811589034,-0.7317932568790362,GLY10,TRAIN
GLY10_M3R0_O1_1312,6.353989137196917,1.5290777023323134,8.336419515646229,-4.649178373459642,3.1143590293762893,0.9084408281182537,-0.5523606428059936,GLY10,TRAIN
GLY10_M3R1_O1_1312,6.253602829374061,2.5198771129378708,9.384725703899743,-2.3361761110130153,1.7864467169771825,-2.2932663138430622,-0.6326442593704843,GLY10,TRAIN
GLY10_M3R2_O1_1312,-6.959458365407933,2.74032768866655,1.5456348954592654,3.219743983016147,8.958920753863142,-1.603746152434821,-0.8712722448406616,GLY10,TRAIN
GLY10_M3R3_O1_1312,-5.436933548917796,4.9903720201544415,1.959099408932775,4.339489689833378,5.360138773376784,6.728611530830599,-0.5656704738907141,GLY10,TRAIN
GLY10_M3R4_O1_1312,6.069708248076458,-3.650554961353297,-7.607811633671403,-3.8344010955556245,4.72897718408944,2.9460857516895773,-0.2972720639201496,GLY10,TRAIN
GLY10_M3R5_O1_1312,-5.929002050625008,-4.9770708585951144,2.0342797326525313,-6.902845785780505,-6.168254428658308,0.23060009684517513,-0.2594567846622176,GLY10,TRAIN
GLY10_M4R0_O1_1312,-3.870358180147932,6.132911073829842,-0.15330540776887025,3.061225414886971,1.508096506805052,9.435564236502781,-0.5475309518587562,GLY10,TRAIN
GLY10_M4R2_O1_1312,6.5806603695349315,0.3970294566791548,5.450824834256325,-6.624627331547823,3.9883882183013193,3.55475460897179,-0.5893068649959898,GLY10,TRAIN
GLY10_M4R3_O1_1312,5.864962060919585,-4.304959540305843,-8.78829972102178,-1.2177837200467503,4.473435567900211,1.731885448924949,-0.34819168117697,GLY10,TRAIN
GLY10_M4R4_O1_1312,6.352366010931842,1.3981867514533455,8.162407517284647,-4.840061111073944,3.2127293586478913,0.9030500991643167,-0.6595763416068509,GLY10,TRAIN
GLY10_M4R5_O1_1312,-1.2108184168723173,-7.457273995115545,5.428450688607488,5.1036418612628625,-5.7401391960642965,2.4589410003528185,0.017577831368670065,GLY10,TRAIN
GLY10_M5R0_O1_1312,-7.109107735425116,-2.2501641309698144,-1.8782762709925305,-7.730435992289234,-0.1755579821129202,-5.55691592860391,-0.6319528427741483,GLY10,TRAIN
GLY10_M5R1_O1_1312,-0.818820532811209,6.722229816134186,-5.554297061716032,1.047413427943616,-5.717000840742272,6.377246566078959,-0.23424384765016446,GLY10,TRAIN
GLY10_M5R2_O1_1312,4.915102911385002,5.1197551214899955,1.762583383669058,2.461889581073393,-4.778901911123088,-8.560121962761905,-0.4361412750118633,GLY10,TRAIN
GLY10_M5R3_O1_1312,-5.512024860687871,4.590299613803499,2.183488525328555,4.446425095940204,6.3235300862350075,5.794908360788035,-0.6731249132721007,GLY10,TRAIN
GLY10_M5R4_O1_1312,6.196404104584596,0.17903791353770865,4.499601720076644,-7.172379230901338,4.446494936110673,3.826343610473597,-0.7127342559682683,GLY10,TRAIN
GLY10_M5R5_O1_1312,6.186144412318534,-2.102868999501316,-3.6365242642009834,-6.795487004453999,5.052982964255504,4.606483565383417,-0.5173140274131194,GLY10,TRAIN
GLY10_M6R1_O1_1312,0.2973913244660388,-7.244997387487623,3.620131582866852,8.078175193442101,-4.406047504163648,1.4584011244610025,0.033906530951586314,GLY10,TRAIN
GLY10_M6R2_O1_1312,0.35654426394269206,-7.157568525985821,3.209999193292749,8.388795231516369,-4.352854246737731,1.3639665122420737,-0.08687008101559866,GLY10,TRAIN
GLY10_M6R3_O1_1312,4.857286992761353,5.025276875139877,2.7108940675767874,2.342599756509244,-4.258977123673224,-8.70213700928645,-0.3903721610149794,GLY10,TRAIN
GLY10_M6R4_O1_1312,-7.174419584838738,0.5489015528258432,-1.087521949520875,-1.901329687469144,6.9153372652338785,-6.585256134193378,-0.8746296723466823,GLY10,TRAIN
GLY10_M6R5_O1_1312,4.806406788743032,5.191473132420385,1.2695370180285748,2.5026251169164433,-4.952477350444281,-8.600162708061314,-0.31949230490337976,GLY10,TRAIN
GLY10_M7R0_O1_1312,-7.484082089281205,2.7819723503458644,1.3792286722372695,3.0448202966472997,8.566951347205064,-2.757863975919589,-0.8122095760961046,GLY10,TRAIN
GLY10_M7R1_O1_1312,5.91224231330532,-5.256107924789081,-8.967091081799305,0.45362300040978176,3.791631872831431,0.4822141659946927,-0.03648451047574186,GLY10,TRAIN
GLY10_M7R2_O1_1312,6.336965258778821,-4.71100369020272,-8.877162833094022,-0.9692112507883532,3.8822059036136456,1.1385922016744245,-0.04455114611998062,GLY10,TRAIN
GLY10_M7R3_O1_1312,-1.410805818440873,-7.96300404097987,5.5769796564764444,4.987977682358311,-5.2715418156062475,2.5540022054843456,0.1457525587375053,GLY10,TRAIN
GLY10_M7R4_O1_1312,6.924675536056877,2.4732825581223494,9.290561028780482,-2.314813581019901,1.940233771362819,-1.504151425612829,-0.5319559807071723,GLY10,TRAIN
GLY10_M7R5_O1_1312,-5.784478705891051,-5.719829902714834,2.897776017328874,-5.738585584333309,-6.535172787125328,1.4855575206073643,-0.08053312169609443,GLY10,TRAIN
GLY10_M8R0_O1_1312,2.118884021823706,-7.618016885663615,-0.11603307704483513,9.651036836163842,-1.395281240000686,-0.3454032444442183,0.02240743720995457,GLY10,TRAIN
GLY10_M8R1_O1_1312,3.892936409156304,6.385947235706282,-2.870016954433537,2.1243486856434606,-6.725168202698384,-6.739006417409212,-0.26656042023311766,GLY10,TRAIN
GLY10_M8R2_O1_1312,-6.134348444545877,-4.846561532240533,1.6193408640306586,-7.199309759886541,-5.924317148328518,-0.02270428616040484,-0.15011956411278768,GLY10,TRAIN
GLY10_M8R4_O1_1312,-4.305029419520367,-6.364388237969023,4.826457397830874,-2.690484434038458,-7.387682648188072,2.6729144870006087,0.006564056691711418,GLY10,TRAIN
GLY10_M8R5_O1_1312,6.069825696887951,4.096122857022451,7.5938935875994495,0.9488132580212305,-0.7279755847666597,-6.506629699803791,-0.4915049327587399,GLY10,TRAIN
GLY10_M9R1_O1_1312,-5.9311858710993155,4.478150996874714,2.4127317298912034,4.448818491799842,7.139630723601046,4.367382461295633,-0.7892390975714276,GLY10,TRAIN
GLY10_M9R2_O1_1312,-6.330806328632402,4.050839024604567,2.546483598186933,4.4755216724744775,7.8249040847697895,2.691241638576786,-0.748142328166265,GLY10,TRAIN
GLY10_M9R3_O1_1312,5.006235322246475,-5.931481271463718,-8.008147119992051,4.989993058454679,2.8530669943905846,-0.8443443267358172,-0.01068144740282957,GLY10,TRAIN
GLY20_M10R0_O1_0712,6.545505975871673,1.0766973133885802,7.240003684730112,-5.488272557435928,3.5202796930969487,1.6834734759725372,-0.9847912937517195,GLY20,TRAIN
GLY20_M10R1_O1_0712,6.14562536491357,-3.9210276340194565,-7.949872377930389,-2.778258601738605,4.581645500084351,2.5032219899656667,-0.6334264697278935,GLY20,TRAIN
GLY20_M10R2_O1_0712,1.1846193661362563,7.190820026325715,-6.5385374843894075,0.9134122743750251,-7.477891401200192,1.088585000962048,-0.4557050104016528,GLY20,TRAIN
GLY20_M10R3_O1_0712,1.6810247776599871,-7.625279949818138,1.0598849164913466,9.311368017029537,-2.2750307976891713,0.2552517991241964,-0.28857810082017904,GLY20,TRAIN
GLY20_M10R4_O1_0712,-1.226006423945316,-7.549712002775953,5.19434305335191,5.0112205651808495,-5.706946711474979,2.3861170035838546,-0.33238640869252284,GLY20,TRAIN
GLY20_M10R5_O1_0712,6.66060598044625,2.075366937005183,8.797372072589356,-3.4143073757898925,2.451485864290523,-0.5246231351083278,-0.9773765814760922,GLY20,TRAIN
GLY20_M11R0_O1_0712,5.415628524898285,-5.205146969661651,-8.798270836635512,2.4540978677009524,3.714785374091014,0.4674825818213103,-0.4117700537730289,GLY20,TRAIN
GLY20_M11R1_O1_0712,-7.567856229383913,-1.2830728586891864,-2.072418923979485,-5.935273758090267,2.3750069566516583,-6.554609219341458,-0.9428809443839317,GLY20,TRAIN
GLY20_M11R2_O1_0712,-7.219499844433727,1.7592733459877716,0.27876450355916976,1.0108164304729617,8.525633890118018,-4.207751866134893,-1.2489553168438927,GLY20,TRAIN
GLY20_M11R3_O1_0712,5.0566607457532236,5.589867824862203,1.1205962534140002,2.4465168876653904,-4.818539766781505,-8.255255172277302,-0.6355058279266963,GLY20,TRAIN
GLY20_M11R4_O1_0712,5.964680334579724,-4.030441121388242,-8.34053949488805,-1.7351392504428798,4.5011780916011706,2.0113788451710928,-0.5422440142938576,GLY20,TRAIN
GLY20_M11R5_O1_0712,6.265116612742409,3.063397614540702,8.885686923571706,-1.0711733115621063,0.5940036104464196,-4.271465712464707,-0.9650535611258289,GLY20,TRAIN
GLY20_M12R0_O1_0712,-7.393489872787905,-2.501833708965792,-1.7872642868205095,-7.6415279900100055,-0.7611760241800789,-5.119055933331831,-0.7870398145281229,GLY20,TRAIN
GLY20_M12R1_O1_0712,-5.099904919304848,-5.902633036101188,3.6710989057262275,-4.618928364032116,-6.977039042270563,1.7628164359850493,-0.3876559759075368,GLY20,TRAIN
GLY20_M12R2_O1_0712,6.533742139230643,-0.35764425415284784,2.780766549218682,-7.3261045558819164,4.546137961972091,4.243017049380929,-0.8334678425238324,GLY20,TRAIN
GLY20_M12R3_O1_0712,6.293669875923724,3.8671766158836505,7.561841472732833,0.7094995230369765,-0.6578732324750153,-6.173793780922706,-0.820505698619447,GLY20,TRAIN
GLY20_M12R4_O1_0712,-2.048076824685084,7.0814941601429595,-3.780702767396188,1.2673485111754723,-3.5008189562190752,8.302820805804494,-0.5952592181781801,GLY20,TRAIN
GLY20_M12R5_O1_0712,6.374728465158807,3.4320312866700284,8.506184505919219,-0.24362140868637533,0.228129346782268,-4.842539494301999,-0.8385410881566784,GLY20,TRAIN
GLY20_M13R0_O1_0712,-6.375506797062793,4.36869489651837,2.413191821674395,4.395878630541943,7.529499594625694,3.2676574481286926,-1.0754795151663286,GLY20,TRAIN
GLY20_M13R1_O1_0712,4.972741509483355,5.978377987404281,0.21866586470165392,2.484841708356031,-5.201599124561682,-8.033063840593513,-0.6372331124902811,GLY20,TRAIN
GLY20_M13R2_O1_0712,5.406008779980305,5.537113785875741,2.2478462112053643,2.3920624604759464,-4.114364761282565,-8.404901052594173,-0.692196365298927,GLY20,TRAIN
GLY20_M13R3_O1_0712,6.863366901545764,1.21711859601164,7.633723904758541,-5.052082672790684,3.2832493236078815,1.4654534877021108,-0.861229976303111,GLY20,TRAIN
GLY20_M13R5_O1_0712,5.281312324167201,5.489963267675287,2.1276790495774955,2.314095056335971,-4.437942832330334,-8.362731893556644,-0.7056308341120842,GLY20,TRAIN
GLY20_M14R0_O1_0712,3.288162979255612,6.654735470623618,-4.452766103774776,1.8433459103955405,-7.480050867593015,-4.789140966689845,-0.455462321398359,GLY20,TRAIN
GLY20_M14R1_O1_0712,3.6881003498970477,6.449648039705375,-3.445919858949806,2.0665198031599106,-6.967495830467412,-5.989689131661674,-0.5105633123339123,GLY20,TRAIN
GLY20_M14R3_O1_0712,3.1744293203963494,6.620663113580575,-4.475165699822391,1.8480569141954353,-7.399100036001561,-4.767008886554426,-0.433172285943661,GLY20,TRAIN
GLY20_M14R4_O1_0712,2.951011758518629,-7.247690520463144,-2.063389733927911,9.412727992415759,-0.5745424623145298,-0.5506328543251701,-0.30987313247661447,GLY20,TRAIN
GLY20_M14R5_O1_0712,5.673549556024304,4.722030128991495,5.287113650869228,1.7508623963115417,-2.479563095997581,-7.839897930547308,-0.7642886934534475,GLY20,TRAIN
GLY20_M15R0_O1_0712,6.502501366620356,0.5947917814806788,5.856703661502567,-6.372520308744963,3.994506158525465,3.085293383086344,-0.8015740328225971,GLY20,TRAIN
GLY20_M15R1_O1_0712,0.01886173591153403,7.221723502790746,-6.087024515908309,0.7005191668364491,-6.46047166099873,4.33651925345169,-0.3325634922069604,GLY20,TRAIN
GLY20_M15R3_O1_0712,6.340863316162999,2.918023283888753,9.062695015178253,-1.578892133533326,1.12310686693824,-3.4007787548776043,-0.9032066488302483,GLY20,TRAIN
GLY20_M15R4_O1_0712,-3.213055871792237,-6.9641495450205815,5.479478691934002,0.4975878689154136,-7.022045227266658,2.889427041765409,-0.22331931726906293,GLY20,TRAIN
GLY20_M16R0_O1_1212,6.722415866124955,-2.4793486250635537,-4.031916069338565,-6.331195245823513,4.762077347807436,4.334253736056511,-0.9929787283844235,GLY20,TRAIN
GLY20_M16R1_O1_1212,-3.764529861475638,6.661257262322389,-0.8358398349981271,2.5028148040071203,0.25221878508750994,9.209433376335282,-0.9940925698288945,GLY20,TRAIN
GLY20_M16R2_O1_1212,-6.068907080548944,-5.202593557523432,1.8660783160002012,-6.734823232123809,-5.978752810226257,0.21584166354079623,-0.7443711560039931,GLY20,TRAIN
GLY20_M16R3_O1_1212,6.817605542491228,-1.5081533190607852,-0.9979925552484419,-7.328865915039499,4.564359286363609,4.716895602451734,-0.9877100826268972,GLY20,TRAIN
GLY20_M16R4_O1_1212,-5.837408175378855,5.0410283222612495,2.175392550214919,4.349750570816835,5.91220136761542,5.666301692292266,-1.2655537989986774,GLY20,TRAIN
GLY20_M16R5_O1_1212,6.387779352126681,-4.209149524711564,-8.222374062423727,-2.3693869627966686,4.336848464847141,2.106518928225426,-0.7758462235532086,GLY20,TRAIN
GLY20_M17R1_O1_1212,6.610359779963205,-2.442777032607088,-4.525056956642175,-6.110367023367458,4.762818027754994,4.186978915301772,-0.9481574562711673,GLY20,TRAIN
GLY20_M17R2_O1_1212,-7.627498280907258,1.5528418180122392,-0.15521107408911694,0.7144005792664553,7.809388755535209,-5.045286519773582,-1.444483948135754,GLY20,TRAIN
GLY20_M17R3_O1_1212,5.186066530544055,-6.081023265024974,-7.977867201168265,4.4672087788961,2.860342871669621,-0.6194555536556396,-0.6503642807134022,GLY20,TRAIN
GLY20_M17R5_O1_1212,6.726795811184572,-1.9398067799525396,-2.747079078697852,-6.954359181733845,4.6586453050938825,4.643576944086373,-0.988811812461591,GLY20,TRAIN
GLY20_M18R0_O1_1212,-7.09272847618526,2.578024642278793,1.2348338240332186,2.8355402250852015,8.720681137601476,-2.004327152421358,-1.4451554391536443,GLY20,TRAIN
GLY20_M18R1_O1_1212,-5.854048365968887,-5.24614543880925,2.439311502049039,-6.123963237769086,-6.4254730953552395,0.7406133058421813,-0.6386341021619694,GLY20,TRAIN
GLY20_M18R2_O1_1212,-2.3367946850257812,-7.237513002102227,5.574489989717726,2.627061603990266,-6.756103129367394,2.777548210421586,-0.5555484816428514,GLY20,TRAIN
GLY20_M18R3_O1_1212,-7.918374618876105,-0.5754583509203761,-2.106395412876191,-3.96821240601747,4.2870818424621815,-6.884016205420542,-1.4193065889002818,GLY20,TRAIN
GLY20_M18R4_O1_1212,1.3931895226942255,-7.869916244546687,1.3392539904878198,9.140239544781883,-2.4345208637553855,0.3921016691849993,-0.5610630112213679,GLY20,TRAIN
GLY20_M18R5_O1_1212,4.3529759766324325,6.256901026605114,-2.132741150880613,2.2389063277542562,-6.371732969221594,-6.949559300367255,-0.827734504592473,GLY20,TRAIN
GLY20_M19R0_O1_1212,-1.5796179080758659,-7.717087190357083,5.38456283477218,4.717594474252599,-5.629545227709118,2.559358417439497,-0.4332855725949307,GLY20,TRAIN
GLY20_M19R2_O1_1212,0.09798862039251129,7.460961015352277,-6.187103490605098,0.6556803506734349,-6.570589298811125,4.008143306155944,-0.7267999220397335,GLY20,TRAIN
GLY20_M19R5_O1_1212,4.7554054852482235,-6.844960617324616,-6.317896487510711,6.532860475406532,1.897657398939128,-1.2357397802521344,-0.6435608161023859,GLY20,TRAIN
GLY20_M1R0_O1_0712,-7.852631536863335,-0.15580996797257513,-1.8697397758212622,-3.052762443469678,5.132223127004774,-6.848454680614476,-1.110777641953916,GLY20,TRAIN
GLY20_M1R1_O1_0712,5.741431070732338,4.75531480069677,4.765896730870993,1.8814638503314312,-2.7402056414645912,-7.886376647741487,-0.7638167257370883,GLY20,TRAIN
GLY20_M1R2_O1_0712,-3.2521504617191637,6.678010863506116,-1.7933193696859666,2.1308538752102226,-0.8649045876636648,9.29688387440699,-0.6520053596076087,GLY20,TRAIN
GLY20_M1R3_O1_0712,2.4008584947323564,7.002376832385743,-5.812272331115087,1.3607914319777927,-7.65612207216408,-2.059729088490256,-0.5733391205466295,GLY20,TRAIN
GLY20_M1R5_O1_0712,-1.5295715442402338,-7.642345813841878,5.407697067061363,4.582162347711763,-5.758617937506248,2.5799806543068406,-0.21547265000651503,GLY20,TRAIN
GLY20_M20R1_O1_1212,5.118739847058904,5.337155766317327,1.6951936006901713,2.3948665278353416,-4.697336349807423,-8.31154041910369,-0.9511062748735969,GLY20,TRAIN
GLY20_M20R2_O1_1212,-3.1138130991695205,6.502449655404179,-1.7513327911321748,2.4198508670609593,-0.634063325060929,9.383747693526578,-0.9804403308557709,GLY20,TRAIN
GLY20_M20R3_O1_1212,6.325159354365496,2.5204295131233563,9.12767446639825,-2.3581342763449973,1.6306192693220924,-2.5461906370886123,-1.245360389787719,GLY20,TRAIN
GLY20_M20R4_O1_1212,-7.577981800406536,-0.7779699635572134,-2.150503180472108,-5.099055498072237,3.3303406508434494,-6.799514044396073,-1.2235272749860826,GLY20,TRAIN
GLY20_M20R5_O1_1212,-2.7278666721369738,-6.921914423901046,5.554754772972035,1.5181741896910066,-7.1162715626338775,2.9041047662999553,-0.5337794834670053,GLY20,TRAIN
GLY20_M21R0_O1_1212,6.9219977857811354,2.615654027014889,9.09222758019428,-2.075114767971581,1.7575606350327362,-1.9035128715649223,-1.0928963600590043,GLY20,TRAIN
GLY20_M21R2_O1_1212,6.981399611142053,0.5924160561073357,5.795104716501343,-6.147949817355865,3.7237834436625663,3.2433002430380853,-1.0184913314247916,GLY20,TRAIN
GLY20_M21R3_O1_1212,-6.9268588735155205,3.8065463358882896,2.2770020783896934,4.186251934521711,7.997949401977499,0.9063061676691729,-1.219543155447113,GLY20,TRAIN
GLY20_M21R4_O1_1212,-8.123193060080625,-0.17286887011084673,-1.9643613587346322,-2.8999546318304654,5.025247940294951,-6.8669138176146545,-1.2685412043382334,GLY20,TRAIN
GLY20_M21R5_O1_1212,6.996490895753275,1.6300928473829472,8.255875830093085,-4.2310138157797335,2.821700909655778,0.7293032212552785,-1.12473086519242,GLY20,TRAIN
GLY20_M22R0_O1_1212,-5.489280539286709,5.36002330549932,1.8198822427692927,4.170969509757918,5.043320964867833,6.659227570900875,-1.243842885154701,GLY20,TRAIN
GLY20_M22R1_O1_1212,3.4893831213447966,-7.310547079178793,-3.440695432183915,8.894140789492907,0.2753402466663181,-0.9750445883472432,-0.5588876110513649,GLY20,TRAIN
GLY20_M22R2_O1_1212,-7.340209205560556,-3.281344250083964,-1.2002183184263708,-7.961537394168873,-2.4180955898309913,-3.640367922952689,-0.8973838342040663,GLY20,TRAIN
GLY20_M22R4_O1_1212,-3.0733184848739197,6.871863858753483,-1.8751154126229723,2.084911719580931,-1.0542797269895114,9.30086735067023,-0.8910287348857333,GLY20,TRAIN
GLY20_M22R5_O1_1212,5.914743475706673,-5.058160006345932,-8.848954347237646,0.5541198527730657,3.8947368551112667,0.8374479625130681,-0.7303925554199409,GLY20,TRAIN
GLY20_M23R0_O1_1212,-1.7128108686475303,7.008835693657306,-4.128987411658534,1.3642237937515744,-3.81181756246689,8.163930718560708,-0.75168951702921,GLY20,TRAIN
GLY20_M23R1_O1_1212,5.135668513009899,5.660390261294117,1.2181275279997377,2.537906784963801,-4.642262496896966,-8.377227005231514,-0.873565674786057,GLY20,TRAIN
GLY20_M23R2_O1_1212,6.57317640631905,0.5667986680491794,6.068452420424791,-6.22835137222335,3.9002657793484263,2.6881624360834078,-1.1355909355622806,GLY20,TRAIN
GLY20_M23R3_O1_1212,6.603964037373275,-1.0179463297128526,0.4432539715225076,-7.501471674459337,4.630415812270857,4.71636794418636,-0.965587837448026,GLY20,TRAIN
GLY20_M23R4_O1_1212,5.762983200333738,-5.042964284562428,-8.831269489236648,1.2953549646120055,3.8214933808404283,0.6650356706909938,-0.7669825202575814,GLY20,TRAIN
GLY20_M23R5_O1_1212,2.6057969049322693,6.950462890715259,-5.725329152452326,1.384027074827821,-7.715840800018847,-2.757982431468078,-0.7318828785322805,GLY20,TRAIN
GLY20_M24R0_O1_1212,-4.156485735938243,6.158818203963775,0.09453294561150564,3.1843404961142263,1.7908027096147163,9.027566612299552,-0.9847216819520872,GLY20,TRAIN
GLY20_M24R1_O1_1212,-4.104790566478572,-6.620069881757763,4.953541539275174,-1.9445822880100954,-7.240260591142745,2.6413760601535796,-0.5973256604098406,GLY20,TRAIN
GLY20_M24R4_O1_1212,-3.632667196552757,-6.767048407814521,5.302923846323671,-0.6088377170394287,-7.193203442294264,2.7975159720051863,-0.568018421808694,GLY20,TRAIN
GLY20_M24R5_O1_1212,3.57831924320207,6.726759993195768,-3.9764175993421995,1.941410419800499,-6.987431946879546,-5.747889298201971,-0.6759650048398608,GLY20,TRAIN
GLY20_M25R0_O1_1212,6.72462097836187,2.8300855786637245,9.121306765537902,-1.7071603490730993,1.3905625457158453,-2.691502740544697,-1.0930188725547303,GLY20,TRAIN
GLY20_M25R1_O1_1212,-3.523491272034085,6.615475440108796,-1.186415884945848,2.4589400286088816,-0.047215297692685336,9.309656485552642,-0.9217968499781031,GLY20,TRAIN
GLY20_M25R2_O1_1212,-6.784247646200409,3.7938445422094005,2.2440238596588076,4.154618829438647,8.07869140996121,1.3238536625765154,-1.3299930230476877,GLY20,TRAIN
GLY20_M25R3_O1_1212,-4.590162692128803,-6.40071425449322,4.432959514585502,-3.155438688958143,-7.184925830952542,2.448964496240406,-0.5078659730972337,GLY20,TRAIN
GLY20_M25R5_O1_1212,-4.668174899215575,-6.362761622511041,4.42484543272259,-3.179494150465394,-7.140075822806511,2.3524380446706448,-0.548040568142397,GLY20,TRAIN
GLY20_M26R0_O1_2012,6.200759052210639,4.758676575032458,5.418083173591225,1.8901805006214267,-1.7527882465648663,-7.267913514411394,-1.1137914799368718,GLY20,TRAIN
GLY20_M26R1_O1_2012,7.024086009446163,3.022036024249937,8.900782756945603,-1.065382501107368,1.3247733773618795,-2.6225959090195983,-1.2213331981560043,GLY20,TRAIN
GLY20_M26R2_O1_2012,6.948819500235447,1.8529079694936954,8.455201947691553,-3.612410036986697,2.544699867410635,0.2632949701399999,-1.2587100055184903,GLY20,TRAIN
GLY20_M26R3_O1_2012,5.156113366707083,6.038777605538032,0.4668032536130438,2.593216368430834,-4.465889041910916,-8.161199647966217,-1.0186153314754944,GLY20,TRAIN
GLY20_M26R5_O1_2012,2.1654421957655754,-8.036715499319216,0.44449963878783766,9.273070922379912,-1.3194970033371298,-0.4382365112441498,-0.5702532296389365,GLY20,TRAIN
GLY20_M27R0_O1_2012,5.134425659738397,-6.77983547780289,-6.979089720096921,5.410515228851419,2.265410546784142,-1.5483523254936962,-0.6414911527016744,GLY20,TRAIN
GLY20_M27R1_O1_2012,6.767850496014847,3.9851564122138243,7.618958920214777,0.8729327841066641,-0.09176853547974098,-5.33237932569778,-1.1134714901353362,GLY20,TRAIN
GLY20_M27R3_O1_2012,6.954417502644811,3.3285585909685285,8.5705291521037,-0.30738507229127704,0.7125497543387034,-3.7383542992124785,-1.204989577804372,GLY20,TRAIN
GLY20_M27R4_O1_2012,-7.663720424676431,-3.263487320962867,-1.7673317264470108,-7.6166526113025945,-2.097501306648081,-3.575186184555817,-1.0248584726681667,GLY20,TRAIN
GLY20_M27R5_O1_2012,-2.0285555016393775,7.650646573832255,-3.863363767806538,0.5145042774117732,-3.894788949941746,7.729216242236885,-0.890749304229985,GLY20,TRAIN
GLY20_M28R0_O1_2012,-7.232507025099607,2.5836872082425395,1.257451471415157,2.86044877859914,8.151702946823232,-2.6459099259324947,-1.8853475583269579,GLY20,TRAIN
GLY20_M28R1_O1_2012,7.004337245084999,2.0503572979888953,8.670850411623977,-2.854729043574337,2.19873965922364,-0.27567324506421154,-1.4993394412104253,GLY20,TRAIN
GLY20_M28R2_O1_2012,0.009264709257239103,7.562389635098845,-6.122282265517645,0.23132282895744563,-6.2546841725443745,3.9527921565455677,-1.1309728098058416,GLY20,TRAIN
GLY20_M28R3_O1_2012,1.897865409580135,-7.750756954714198,0.6615425837714486,9.165187627024995,-1.536615852490112,-0.2821505656387872,-0.89019388599579,GLY20,TRAIN
GLY20_M28R4_O1_2012,-4.364066474797892,-6.4134686164586485,4.544092922145549,-2.592736095006096,-6.896031809571762,2.669083189174451,-0.9920824844973611,GLY20,TRAIN
GLY20_M28R5_O1_2012,5.387797735572543,-5.868224868499865,-7.981527161127058,3.7050150133959785,2.842435786892722,-0.6754119906261123,-1.082211684458776,GLY20,TRAIN
GLY20_M29R0_O1_2012,-5.821719337704576,-5.620067230062564,2.3175754551538117,-5.74353256705494,-6.0565745016827135,1.3290651907513011,-1.1181827175839656,GLY20,TRAIN
GLY20_M29R2_O1_2012,-6.7860912486556355,3.821002156291353,2.582512123394655,4.334882340183596,7.451381267044291,1.4253611834375088,-1.6422629195441385,GLY20,TRAIN
GLY20_M29R3_O1_2012,-6.407170740977778,4.341171602243479,2.6416164513661253,4.504253315183894,6.829205636946755,3.267312551292594,-1.6873798683061865,GLY20,TRAIN
GLY20_M29R4_O1_2012,6.888918155872741,2.2700660972672657,8.733422016592884,-2.4425030452736665,1.9535415977082948,-1.0422773279505202,-1.5335362083265907,GLY20,TRAIN
GLY20_M29R5_O1_2012,6.765052891213922,3.2617464738357445,8.57502201671621,-0.47546105828284263,0.9107714319159775,-3.439777905911808,-1.3699466678703012,GLY20,TRAIN
GLY20_M2R0_O1_0712,0.1782455841333621,-7.547726808903012,3.3279536642179464,8.088448964571976,-4.1262695665847176,1.3575652816989447,-0.2938037809778108,GLY20,TRAIN
GLY20_M2R1_O1_0712,0.23625810440646253,-7.50518897341638,3.2059168710601122,8.016656091034537,-4.1029636808213,1.3721522270343995,-0.3208184292368431,GLY20,TRAIN
